model_name,tmax,err
gp,3.1748021039363983,1.5681262924133282e-05
gp,5.878937969102395,8.357309594245041e-06
gp,10.886320001395015,7.42679531462816e-06
gp,20.158736798317964,7.533666136500094e-06
gp,37.32892926643571,6.871437229192552e-06
gp,69.12382328910756,6.3056176012998565e-06
gp,128.0,6.446148891963891e-06
gp,0.5,3.02591716088084e-05
gp,0.9258747122872903,3.1455629184231906e-05
gp,1.7144879657061454,2.3104933494382574e-05
gp,3.1748021039363983,1.2976405121458584e-05
gp,5.878937969102395,1.282401931923326e-05
gp,10.886320001395015,9.197774344510068e-06
gp,20.158736798317964,7.654885527898848e-06
gp,37.32892926643571,7.31923313627136e-06
gp,69.12382328910756,7.075548462903833e-06
gp,128.0,6.659323061992617e-06
nn,0.5,0.0017520139301665
nn,0.9258747122872903,0.0008834903299742
nn,1.7144879657061454,0.0002294410143031
nn,3.1748021039363983,2.29248533651991e-05
nn,5.878937969102395,2.0702132624050437e-05
nn,10.886320001395015,1.5067176118702507e-05
nn,20.158736798317964,7.756311735650916e-06
nn,37.32892926643571,6.213722438326616e-06
nn,69.12382328910756,6.096624749024555e-06
nn,128.0,5.897110894356936e-06
nn,0.5,0.0006543345902132
nn,0.9258747122872903,0.0001190667703092
nn,1.7144879657061454,6.957285151760064e-05
nn,3.1748021039363983,1.8816707875311466e-05
nn,5.878937969102395,1.1675007269402735e-05
nn,10.886320001395015,1.240857663629436e-05
nn,20.158736798317964,1.2181593724869217e-05
nn,37.32892926643571,7.1690448691098326e-06
nn,69.12382328910756,4.4480630636321925e-06
nn,128.0,4.120682230705297e-06
nn,0.5,0.0011398814513548
nn,0.9258747122872903,0.0003085313749027
nn,1.7144879657061454,3.428755689484348e-05
nn,3.1748021039363983,3.5140289612008385e-05
nn,5.878937969102395,1.954563864711413e-05
nn,10.886320001395015,6.878029890559529e-06
nn,20.158736798317964,6.618000345025512e-06
nn,37.32892926643571,4.986204089785471e-06
nn,69.12382328910756,5.629756669979463e-06
nn,128.0,5.368713965034584e-06
nn,0.5,0.0004562444867094
nn,0.9258747122872903,0.0004365462726087
nn,1.7144879657061454,0.0001185989732915
nn,3.1748021039363983,4.122575427123759e-05
nn,5.878937969102395,1.666612339186182e-05
nn,10.886320001395015,4.85211801847454e-06
nn,20.158736798317964,5.826134489669614e-06
nn,37.32892926643571,4.622948682409149e-06
nn,69.12382328910756,3.997136860132738e-06
nn,128.0,4.3834655743511006e-06
nn,0.5,0.0002269872945009
nn,0.9258747122872903,2.8717552067412675e-05
nn,1.7144879657061454,2.3369889234562737e-05
nn,3.1748021039363983,1.3080107568168564e-05
nn,5.878937969102395,1.349766289176818e-05
nn,10.886320001395015,1.231258407432475e-05
nn,20.158736798317964,6.85910216961333e-06
nn,37.32892926643571,6.43278838872165e-06
nn,69.12382328910756,4.991589190043647e-06
nn,128.0,4.207759231452813e-06
nn,0.5,0.0004173442104296
nn,0.9258747122872903,0.0002669623817815
nn,1.7144879657061454,0.0001989623862246
nn,3.1748021039363983,3.2035582671065674e-05
nn,5.878937969102395,9.331702256220124e-06
nn,10.886320001395015,6.198377322518871e-06
nn,20.158736798317964,5.785655240780321e-06
nn,37.32892926643571,4.629447894354181e-06
nn,69.12382328910756,4.463712149463993e-06
nn,128.0,4.591004570602419e-06
nn,0.5,0.0001072318067668
nn,0.9258747122872903,4.187711232293012e-05
nn,1.7144879657061454,5.259399544765771e-05
nn,3.1748021039363983,2.9905851899368488e-05
nn,5.878937969102395,2.0265160319651296e-05
nn,10.886320001395015,1.3800838269776455e-05
nn,20.158736798317964,7.599253882737728e-06
nn,37.32892926643571,7.739541741159204e-06
nn,69.12382328910756,6.209695580713356e-06
nn,128.0,4.871682464167655e-06
nn,0.5,0.0005658056515881
nn,0.9258747122872903,0.0002327021522688
nn,1.7144879657061454,0.0001313608309612
nn,3.1748021039363983,3.3436691049250426e-05
nn,5.878937969102395,1.2578983301662772e-05
nn,10.886320001395015,6.717499802395586e-06
nn,20.158736798317964,4.346927704990082e-06
nn,37.32892926643571,5.6351233128143175e-06
nn,69.12382328910756,4.402868150687593e-06
nn,128.0,4.619401821260397e-06
nn,0.5,0.0003467335973925
nn,0.9258747122872903,0.0001914966398797
nn,1.7144879657061454,6.121383737300351e-05
nn,3.1748021039363983,4.394213688402916e-05
nn,5.878937969102395,1.49471353228592e-05
nn,10.886320001395015,6.495359679385592e-06
nn,20.158736798317964,4.806835200345386e-06
nn,37.32892926643571,4.525556058085287e-06
nn,69.12382328910756,3.777161014433708e-06
nn,128.0,3.942965274762502e-06
nn,0.5,0.0019905093478733
nn,0.9258747122872903,0.0016070638779552
nn,1.7144879657061454,6.914376986618531e-05
nn,3.1748021039363983,4.5781939478646544e-05
nn,5.878937969102395,3.853102641144669e-05
nn,10.886320001395015,7.177190780093447e-06
nn,20.158736798317964,1.0007283852552671e-05
nn,37.32892926643571,6.278730078172028e-06
nn,69.12382328910756,8.502364927590868e-06
nn,128.0,5.370281791887328e-06
pysr,0.5,2.673446541351464e-06
pysr,0.9258747122872903,2.1737449817063764e-06
pysr,1.7144879657061454,1.3581645104931938e-06
pysr,3.1748021039363983,1.494702014656903e-06
pysr,5.878937969102395,5.523173839397014e-07
pysr,10.886320001395015,1.7024218185617624e-06
pysr,20.158736798317964,1.505499025030061e-06
pysr,37.32892926643571,1.6160233571409537e-06
pysr,69.12382328910756,1.6038698602937944e-06
pysr,128.0,1.4758661975814852e-06
pysr,0.5,5.901414208873845e-06
pysr,0.9258747122872903,1.7638576665938482e-06
pysr,1.7144879657061454,2.2747347693828435e-06
pysr,3.1748021039363983,1.6436037702485804e-06
pysr,5.878937969102395,1.5760643056378377e-06
pysr,10.886320001395015,1.6650459161899887e-06
pysr,20.158736798317964,3.932498128097409e-07
pysr,37.32892926643571,1.516150872205968e-06
pysr,69.12382328910756,4.19699883259705e-07
pysr,128.0,1.445175161072969e-06
pysr,0.5,1.269396493762716e-06
pysr,0.9258747122872903,2.0301545574495588e-06
pysr,1.7144879657061454,1.542506958632373e-06
pysr,3.1748021039363983,1.4111043616476594e-06
pysr,5.878937969102395,1.4589827978150885e-06
pysr,10.886320001395015,1.4511032546859335e-06
pysr,20.158736798317964,1.439529057345598e-06
pysr,37.32892926643571,1.4628941053972647e-06
pysr,69.12382328910756,4.208180522487433e-07
pysr,128.0,1.46569623104102e-06
pysr,0.5,1.911215114187896e-06
pysr,0.9258747122872903,1.3835849070451811e-06
pysr,1.7144879657061454,1.481141182558957e-06
pysr,3.1748021039363983,1.3894771209043697e-06
pysr,5.878937969102395,1.4122484432499606e-06
pysr,10.886320001395015,1.470714048349115e-06
pysr,20.158736798317964,1.450086182333835e-06
pysr,37.32892926643571,1.6001917013449118e-06
pysr,69.12382328910756,1.4666079847986822e-06
pysr,128.0,1.4817550624887615e-06
pysr,0.5,1.6149025963304662e-06
pysr,0.9258747122872903,1.3255721398102117e-06
pysr,1.7144879657061454,1.4072919708527891e-06
pysr,3.1748021039363983,1.3105269061354003e-06
pysr,5.878937969102395,1.4599829457262597e-06
pysr,10.886320001395015,1.4599921352206116e-06
pysr,20.158736798317964,1.4667770603908164e-06
pysr,37.32892926643571,1.4592719717008054e-06
pysr,69.12382328910756,1.4821226883980954e-06
pysr,128.0,1.4569728711624911e-06
pysr,0.5,2.023013937886128e-06
pysr,0.9258747122872903,1.529273832102842e-06
pysr,1.7144879657061454,2.0767033043999136e-06
pysr,3.1748021039363983,1.255598892243212e-06
pysr,5.878937969102395,1.3397665496797043e-06
pysr,10.886320001395015,1.3926970516535984e-06
pysr,20.158736798317964,1.407940127787179e-06
pysr,37.32892926643571,1.4245052882025315e-06
pysr,69.12382328910756,1.433120766501964e-06
pysr,128.0,1.4548090827130897e-06
pysr,0.5,1.4649841140218534e-06
pysr,0.9258747122872903,1.721009473090813e-06
pysr,1.7144879657061454,3.0779598615754754e-06
pysr,3.1748021039363983,1.4222440507004472e-06
pysr,5.878937969102395,1.5159404595607363e-06
pysr,10.886320001395015,1.5151468937034097e-06
pysr,20.158736798317964,1.4084045094884075e-06
pysr,37.32892926643571,1.6364898894890734e-06
pysr,69.12382328910756,1.4668251843195628e-06
pysr,128.0,1.455334254830973e-06
pysr,0.5,1.886136418427515e-06
pysr,0.9258747122872903,1.6551075591014394e-06
pysr,1.7144879657061454,1.4053891274876197e-06
pysr,3.1748021039363983,1.4236781759305842e-06
pysr,5.878937969102395,1.2912657666224696e-06
pysr,10.886320001395015,1.5028238964953024e-06
pysr,20.158736798317964,1.3826025329047186e-06
pysr,37.32892926643571,1.4323561960851543e-06
pysr,69.12382328910756,1.4705732999354718e-06
pysr,128.0,1.4581485941264268e-06
pysr,0.5,2.3906318600178283e-06
pysr,0.9258747122872903,1.3462303556087245e-06
pysr,1.7144879657061454,1.3999993747754944e-06
pysr,3.1748021039363983,1.319829145161013e-06
pysr,5.878937969102395,2.659937225788928e-07
pysr,10.886320001395015,1.4007552003907834e-06
pysr,20.158736798317964,1.4310647604196538e-06
pysr,37.32892926643571,7.80771241626649e-06
pysr,69.12382328910756,1.4916389996416973e-06
pysr,128.0,1.4700862852294837e-06
pysr,0.5,8.104361810819033e-06
pysr,0.9258747122872903,1.5887507947434014e-06
pysr,1.7144879657061454,1.654818109810744e-06
pysr,3.1748021039363983,1.2776336439394426e-06
pysr,5.878937969102395,1.3382304965721763e-06
pysr,10.886320001395015,1.32425384847494e-06
pysr,20.158736798317964,1.3677744194544231e-06
pysr,37.32892926643571,1.5179651259429392e-06
pysr,69.12382328910756,1.439436664220515e-06
pysr,128.0,1.4601343984949144e-06
sindy,0.5,4.498118998327647e-06
sindy,0.9258747122872903,4.8165489543523165e-06
sindy,1.7144879657061454,5.761831804781777e-07
sindy,3.1748021039363983,3.799225639114649e-07
sindy,5.878937969102395,4.187766431302961e-07
sindy,10.886320001395015,5.386012935676016e-07
sindy,20.158736798317964,5.166259921319492e-07
sindy,37.32892926643571,5.403133838938325e-07
sindy,69.12382328910756,5.428787935545586e-07
sindy,128.0,5.496571423958579e-07
sindy,0.5,0.0001549120328815
sindy,0.9258747122872903,0.0001006694418661
sindy,1.7144879657061454,5.33196139860159e-07
sindy,3.1748021039363983,4.576858715282543e-07
sindy,5.878937969102395,5.315255218437362e-07
sindy,10.886320001395015,5.333657512947513e-07
sindy,20.158736798317964,4.985480781674368e-07
sindy,37.32892926643571,5.421201220651507e-07
sindy,69.12382328910756,5.507368532988777e-07
sindy,128.0,5.334460423960749e-07
sindy,0.5,0.0004458929543782
sindy,0.9258747122872903,8.157771449801288e-07
sindy,1.7144879657061454,1.3471828141056175e-06
sindy,3.1748021039363983,3.75546747217131e-07
sindy,5.878937969102395,5.300360200418661e-07
sindy,10.886320001395015,5.255704395736826e-07
sindy,20.158736798317964,5.299396804773105e-07
sindy,37.32892926643571,5.645032289798306e-07
sindy,69.12382328910756,5.495779271205657e-07
sindy,128.0,5.400745113956015e-07
sindy,0.5,2.459228745121889e-06
sindy,0.9258747122872903,0.0001571588379464
sindy,1.7144879657061454,7.77619209731898e-07
sindy,3.1748021039363983,5.587193212928258e-07
sindy,5.878937969102395,5.345539005028925e-07
sindy,10.886320001395015,5.487669040313925e-07
sindy,20.158736798317964,5.246274223776208e-07
sindy,37.32892926643571,5.402851353172514e-07
sindy,69.12382328910756,5.39962572946759e-07
sindy,128.0,5.473582817547407e-07
sindy,0.5,1.5562951123966207e-06
sindy,0.9258747122872903,1.4346548981330692e-06
sindy,1.7144879657061454,4.936878169479095e-07
sindy,3.1748021039363983,4.0893196050261634e-07
sindy,5.878937969102395,4.687548427226077e-07
sindy,10.886320001395015,5.332281635086419e-07
sindy,20.158736798317964,5.342580349039038e-07
sindy,37.32892926643571,5.452833402991417e-07
sindy,69.12382328910756,5.409643247599885e-07
sindy,128.0,5.411618670706226e-07
sindy,0.5,0.0006963273941088
sindy,0.9258747122872903,1.0567175504019158e-06
sindy,1.7144879657061454,6.175594702204971e-07
sindy,3.1748021039363983,4.419444389026899e-07
sindy,5.878937969102395,5.32819099253697e-07
sindy,10.886320001395015,5.231072987454326e-07
sindy,20.158736798317964,5.22980040805342e-07
sindy,37.32892926643571,5.289132477607344e-07
sindy,69.12382328910756,5.408759272139085e-07
sindy,128.0,5.397790689776714e-07
sindy,0.5,4.983440531008599e-06
sindy,0.9258747122872903,1.6025907211435603e-05
sindy,1.7144879657061454,5.032791811737972e-07
sindy,3.1748021039363983,5.686547707474899e-07
sindy,5.878937969102395,5.545818140170758e-07
sindy,10.886320001395015,5.359162310866554e-07
sindy,20.158736798317964,5.257185794779709e-07
sindy,37.32892926643571,5.413080035399525e-07
sindy,69.12382328910756,5.406288363078692e-07
sindy,128.0,5.313096060159199e-07
sindy,0.5,0.0007022842489616
sindy,0.9258747122872903,1.5834281918359347e-06
sindy,1.7144879657061454,5.854182537973482e-07
sindy,3.1748021039363983,4.318649546763577e-07
sindy,5.878937969102395,5.068171460726422e-07
sindy,10.886320001395015,5.155482976524941e-07
sindy,20.158736798317964,5.134723682378974e-07
sindy,37.32892926643571,5.535387694652535e-07
sindy,69.12382328910756,5.599168852327232e-07
sindy,128.0,5.513376453105609e-07
sindy,0.5,0.0004050979460535
sindy,0.9258747122872903,4.980776682615129e-07
sindy,1.7144879657061454,5.603206114673576e-07
sindy,3.1748021039363983,1.4397700532894043e-06
sindy,5.878937969102395,4.518236533494692e-07
sindy,10.886320001395015,5.048287343789079e-07
sindy,20.158736798317964,5.203306611882678e-07
sindy,37.32892926643571,5.348025683603379e-07
sindy,69.12382328910756,5.541779970910552e-07
sindy,128.0,5.418060577759765e-07
sindy,0.5,0.0003183977392967
sindy,0.9258747122872903,3.222113173536523e-07
sindy,1.7144879657061454,4.837578242141585e-07
sindy,3.1748021039363983,3.058185327322326e-07
sindy,5.878937969102395,4.388886603452719e-07
sindy,10.886320001395015,5.171918501118793e-07
sindy,20.158736798317964,4.945434033115094e-07
sindy,37.32892926643571,5.079349266312155e-07
sindy,69.12382328910756,5.325540976785778e-07
sindy,128.0,5.414879730128062e-07
weak_sindy,0.5,1.162808181754911e-06
weak_sindy,0.9258747122872903,3.5949730881339085e-07
weak_sindy,1.7144879657061454,9.478332134835264e-08
weak_sindy,3.1748021039363983,1.1808592312266901e-07
weak_sindy,5.878937969102395,8.43431493629827e-08
weak_sindy,10.886320001395015,9.37184340188133e-08
weak_sindy,20.158736798317964,8.105312588410846e-08
weak_sindy,37.32892926643571,7.653050947024056e-08
weak_sindy,69.12382328910756,8.052024630897332e-08
weak_sindy,128.0,7.964266260067054e-08
weak_sindy,0.5,1.0470166176252574e-07
weak_sindy,0.9258747122872903,8.407350520226484e-08
weak_sindy,1.7144879657061454,2.0468563045005695e-07
weak_sindy,3.1748021039363983,9.659715884838365e-08
weak_sindy,5.878937969102395,1.5481684556435978e-07
weak_sindy,10.886320001395015,8.51548608372099e-08
weak_sindy,20.158736798317964,7.8546367494044e-08
weak_sindy,37.32892926643571,8.145214442184898e-08
weak_sindy,69.12382328910756,7.836604523744904e-08
weak_sindy,128.0,7.827195329171235e-08
weak_sindy,0.5,2.5799923214760844e-07
weak_sindy,0.9258747122872903,1.4197540993576433e-07
weak_sindy,1.7144879657061454,1.2550124188466533e-07
weak_sindy,3.1748021039363983,8.370516746990245e-08
weak_sindy,5.878937969102395,8.486205950802058e-08
weak_sindy,10.886320001395015,8.35664995614482e-08
weak_sindy,20.158736798317964,8.680228431765818e-08
weak_sindy,37.32892926643571,8.356465031838136e-08
weak_sindy,69.12382328910756,8.115787137830769e-08
weak_sindy,128.0,7.923570690258076e-08
weak_sindy,0.5,1.2286481747073518e-07
weak_sindy,0.9258747122872903,2.802457064999228e-07
weak_sindy,1.7144879657061454,8.670357574549392e-08
weak_sindy,3.1748021039363983,1.01869058068835e-07
weak_sindy,5.878937969102395,9.094402445475137e-08
weak_sindy,10.886320001395015,9.143874648382345e-08
weak_sindy,20.158736798317964,1.0327066620196904e-07
weak_sindy,37.32892926643571,8.055201392516574e-08
weak_sindy,69.12382328910756,7.83873761204451e-08
weak_sindy,128.0,7.79512295298151e-08
weak_sindy,0.5,1.4542604488378268e-07
weak_sindy,0.9258747122872903,1.4980083846398318e-07
weak_sindy,1.7144879657061454,1.5858591448551684e-07
weak_sindy,3.1748021039363983,8.69434712128111e-08
weak_sindy,5.878937969102395,7.597475175511289e-08
weak_sindy,10.886320001395015,9.988167774272685e-08
weak_sindy,20.158736798317964,7.663729835873883e-08
weak_sindy,37.32892926643571,7.663749077966908e-08
weak_sindy,69.12382328910756,7.909042787053552e-08
weak_sindy,128.0,7.722290543984796e-08
weak_sindy,0.5,1.939258348546147e-07
weak_sindy,0.9258747122872903,1.1596591609591755e-07
weak_sindy,1.7144879657061454,1.0145160322727923e-07
weak_sindy,3.1748021039363983,8.248721321373351e-08
weak_sindy,5.878937969102395,8.165503004564462e-08
weak_sindy,10.886320001395015,8.484290975955669e-08
weak_sindy,20.158736798317964,8.766942152007936e-08
weak_sindy,37.32892926643571,7.78021371843015e-08
weak_sindy,69.12382328910756,7.899982859404014e-08
weak_sindy,128.0,7.735185720752871e-08
weak_sindy,0.5,1.657962790065392e-07
weak_sindy,0.9258747122872903,1.0501223810294429e-07
weak_sindy,1.7144879657061454,9.16252451159083e-08
weak_sindy,3.1748021039363983,8.615338924292006e-08
weak_sindy,5.878937969102395,8.672796537934091e-08
weak_sindy,10.886320001395015,8.376033934460236e-08
weak_sindy,20.158736798317964,8.148921283719815e-08
weak_sindy,37.32892926643571,8.385341418699685e-08
weak_sindy,69.12382328910756,7.89774040344638e-08
weak_sindy,128.0,7.711611178488097e-08
weak_sindy,0.5,1.2033827406369195e-06
weak_sindy,0.9258747122872903,1.626359657723241e-07
weak_sindy,1.7144879657061454,8.853597996153504e-08
weak_sindy,3.1748021039363983,1.225429248270358e-07
weak_sindy,5.878937969102395,7.947837363110329e-08
weak_sindy,10.886320001395015,9.00485665251828e-08
weak_sindy,20.158736798317964,9.381723113097045e-08
weak_sindy,37.32892926643571,8.085504444906343e-08
weak_sindy,69.12382328910756,8.11147283860433e-08
weak_sindy,128.0,7.895037320674796e-08
weak_sindy,0.5,4.3207747510284233e-07
weak_sindy,0.9258747122872903,9.184702636261875e-08
weak_sindy,1.7144879657061454,1.1230958125764234e-07
weak_sindy,3.1748021039363983,9.583875066502637e-08
weak_sindy,5.878937969102395,9.037011559400324e-08
weak_sindy,10.886320001395015,8.134132440366633e-08
weak_sindy,20.158736798317964,8.311668728812248e-08
weak_sindy,37.32892926643571,7.859882926787588e-08
weak_sindy,69.12382328910756,8.287903374604982e-08
weak_sindy,128.0,7.70118655962352e-08
weak_sindy,0.5,2.39490611792296e-07
weak_sindy,0.9258747122872903,3.014792073207418e-07
weak_sindy,1.7144879657061454,9.098713643869919e-08
weak_sindy,3.1748021039363983,9.447553738451802e-08
weak_sindy,5.878937969102395,8.25761323426057e-08
weak_sindy,10.886320001395015,8.19573032000846e-08
weak_sindy,20.158736798317964,7.89433205860979e-08
weak_sindy,37.32892926643571,7.768155063422562e-08
weak_sindy,69.12382328910756,7.82571316041226e-08
weak_sindy,128.0,7.92261877147691e-08
